row_index,truth,h0_prediction,ovr_prediction,h0_correct,ovr_correct,recovered_by_ovr,broken_by_ovr,disagreement
3163,BRCA,BRCA,BRCA,True,True,False,False,False
3164,CESC,HNSC,BRCA,False,False,False,False,True
3165,LUSC,CESC,CESC,False,False,False,False,False
3166,KIRC,KIPAN,KIPAN,False,False,False,False,False
3167,KIPAN,KIRC,KIRC,False,False,False,False,False
3168,BRCA,BRCA,BRCA,True,True,False,False,False
3169,DLBC,DLBC,DLBC,True,True,False,False,False
3170,BRCA,LUAD,LUAD,False,False,False,False,False
3171,COAD,COAD,COAD,True,True,False,False,False
3172,GBMLGG,GBMLGG,GBMLGG,True,True,False,False,False
3173,TGCT,TGCT,TGCT,True,True,False,False,False
3174,THCA,THCA,THCA,True,True,False,False,False
3175,HNSC,HNSC,HNSC,True,True,False,False,False
3176,HNSC,HNSC,HNSC,True,True,False,False,False
3177,HNSC,HNSC,HNSC,True,True,False,False,False
3178,LGG,LAML,LAML,False,False,False,False,False
3179,SKCM,SKCM,SKCM,True,True,False,False,False
3180,GBMLGG,BRCA,SARC,False,False,False,False,True
3181,KIPAN,BRCA,BLCA,False,False,False,False,True
3182,BRCA,BRCA,BRCA,True,True,False,False,False
3183,SKCM,THCA,THCA,False,False,False,False,False
3184,LAML,PRAD,THYM,False,False,False,False,True
3185,GBMLGG,GBMLGG,GBMLGG,True,True,False,False,False
3186,LGG,LGG,LGG,True,True,False,False,False
3187,SKCM,SKCM,SKCM,True,True,False,False,False
3188,PRAD,PRAD,PRAD,True,True,False,False,False
3189,STES,STES,STES,True,True,False,False,False
3190,LIHC,LIHC,LIHC,True,True,False,False,False
3191,SKCM,SKCM,SKCM,True,True,False,False,False
3192,SKCM,TGCT,TGCT,False,False,False,False,False
3193,COAD,COAD,COAD,True,True,False,False,False
3194,PCPG,PRAD,PRAD,False,False,False,False,False
3195,STES,STES,STES,True,True,False,False,False
3196,STES,STES,STES,True,True,False,False,False
3197,CESC,KIRC,KIPAN,False,False,False,False,True
3198,CESC,LUSC,LUSC,False,False,False,False,False
3199,COAD,COAD,COAD,True,True,False,False,False
3200,SARC,PCPG,PCPG,False,False,False,False,False
3201,SKCM,SKCM,SKCM,True,True,False,False,False
3202,GBMLGG,GBMLGG,GBMLGG,True,True,False,False,False
3203,GBMLGG,STES,STES,False,False,False,False,False
3204,PAAD,STES,PAAD,False,True,True,False,True
3205,GBMLGG,GBMLGG,GBMLGG,True,True,False,False,False
3206,PRAD,BRCA,BRCA,False,False,False,False,False
3207,LUSC,LUAD,LUAD,False,False,False,False,False
3208,BRCA,BRCA,BRCA,True,True,False,False,False
3209,STES,STES,STES,True,True,False,False,False
3210,PRAD,THCA,PCPG,False,False,False,False,True
3211,THCA,THYM,THYM,False,False,False,False,False
3212,ACC,ACC,ACC,True,True,False,False,False
3213,LUSC,LUSC,LUSC,True,True,False,False,False
3214,KIPAN,BRCA,BRCA,False,False,False,False,False
3215,THCA,THCA,THCA,True,True,False,False,False
3216,LUSC,LUSC,LUSC,True,True,False,False,False
3217,STES,KIRC,KIRC,False,False,False,False,False
3218,BRCA,PCPG,BRCA,False,True,True,False,True
3219,PRAD,PRAD,PCPG,True,False,False,True,True
3220,OV,OV,SARC,True,False,False,True,True
3221,LGG,TGCT,TGCT,False,False,False,False,False
3222,LGG,GBMLGG,GBMLGG,False,False,False,False,False
3223,OV,STES,PAAD,False,False,False,False,True
3224,GBMLGG,LGG,LGG,False,False,False,False,False
3225,GBMLGG,LGG,LGG,False,False,False,False,False
3226,BRCA,BRCA,BRCA,True,True,False,False,False
3227,KIPAN,KIPAN,STES,True,False,False,True,True
3228,BRCA,BRCA,BRCA,True,True,False,False,False
3229,SARC,PCPG,SARC,False,True,True,False,True
3230,BLCA,HNSC,COAD,False,False,False,False,True
3231,GBMLGG,STES,STES,False,False,False,False,False
3232,STES,STES,STES,True,True,False,False,False
3233,STES,HNSC,HNSC,False,False,False,False,False
3234,UCEC,UCEC,UCEC,True,True,False,False,False
3235,CESC,PCPG,PCPG,False,False,False,False,False
3236,LGG,LGG,LGG,True,True,False,False,False
3237,LUSC,LUAD,LUAD,False,False,False,False,False
3238,GBMLGG,GBMLGG,GBMLGG,True,True,False,False,False
3239,CESC,CESC,CESC,True,True,False,False,False
3240,UCEC,UCEC,UCEC,True,True,False,False,False
3241,BRCA,PRAD,BRCA,False,True,True,False,True
3242,LIHC,BRCA,BRCA,False,False,False,False,False
3243,CESC,CESC,CESC,True,True,False,False,False
3244,COAD,COAD,COAD,True,True,False,False,False
3245,BRCA,OV,OV,False,False,False,False,False
3246,UCEC,BLCA,BLCA,False,False,False,False,False
3247,KIPAN,KIPAN,KIPAN,True,True,False,False,False
3248,CESC,BRCA,KIRC,False,False,False,False,True
3249,LUSC,LUSC,LUSC,True,True,False,False,False
3250,PCPG,LAML,LAML,False,False,False,False,False
3251,BRCA,KIRC,KIRC,False,False,False,False,False
3252,SARC,PRAD,PRAD,False,False,False,False,False
3253,SKCM,SKCM,SKCM,True,True,False,False,False
3254,THCA,THCA,THCA,True,True,False,False,False
3255,THCA,THCA,THCA,True,True,False,False,False
3256,LGG,THCA,THCA,False,False,False,False,False
3257,SKCM,SKCM,SKCM,True,True,False,False,False
3258,THYM,THYM,THYM,True,True,False,False,False
3259,ACC,ACC,ACC,True,True,False,False,False
3260,BRCA,BRCA,BRCA,True,True,False,False,False
3261,HNSC,LUSC,LUSC,False,False,False,False,False
3262,BRCA,KIPAN,BRCA,False,True,True,False,True
3263,SKCM,SARC,PRAD,False,False,False,False,True
3264,STES,COAD,COAD,False,False,False,False,False
3265,KIRC,KIRC,KIRC,True,True,False,False,False
3266,KIRC,KIRC,KIRC,True,True,False,False,False
3267,UCEC,UCEC,UCEC,True,True,False,False,False
3268,CESC,BRCA,BRCA,False,False,False,False,False
3269,KIPAN,KIPAN,KIPAN,True,True,False,False,False
3270,HNSC,HNSC,HNSC,True,True,False,False,False
3271,SARC,PRAD,PRAD,False,False,False,False,False
3272,GBMLGG,LGG,LGG,False,False,False,False,False
3273,LGG,LGG,LGG,True,True,False,False,False
3274,LGG,LGG,LGG,True,True,False,False,False
3275,THCA,THCA,THCA,True,True,False,False,False
3276,OV,BRCA,THCA,False,False,False,False,True
3277,SARC,OV,OV,False,False,False,False,False
3278,KIRC,KIRC,KIRC,True,True,False,False,False
3279,PRAD,KIRC,CESC,False,False,False,False,True
3280,LUAD,STES,STES,False,False,False,False,False
3281,SARC,SARC,SARC,True,True,False,False,False
3282,KIPAN,KIPAN,KIPAN,True,True,False,False,False
3283,BRCA,BRCA,BRCA,True,True,False,False,False
3284,UCEC,BRCA,BRCA,False,False,False,False,False
3285,GBMLGG,GBMLGG,GBMLGG,True,True,False,False,False
3286,OV,LUSC,OV,False,True,True,False,True
3287,LUSC,LUSC,LUSC,True,True,False,False,False
3288,SARC,PCPG,PCPG,False,False,False,False,False
3289,LUAD,OV,BRCA,False,False,False,False,True
3290,SARC,SARC,SARC,True,True,False,False,False
3291,KIRC,TGCT,TGCT,False,False,False,False,False
3292,COAD,PAAD,PAAD,False,False,False,False,False
3293,BRCA,BRCA,BRCA,True,True,False,False,False
3294,COAD,COAD,COAD,True,True,False,False,False
3295,CESC,BRCA,CESC,False,True,True,False,True
3296,KIRC,BRCA,BRCA,False,False,False,False,False
3297,BRCA,BRCA,BRCA,True,True,False,False,False
3298,STES,STES,STES,True,True,False,False,False
3299,BRCA,BRCA,BRCA,True,True,False,False,False
3300,LGG,LGG,LGG,True,True,False,False,False
3301,BRCA,OV,BRCA,False,True,True,False,True
3302,TGCT,TGCT,KIPAN,True,False,False,True,True
3303,COAD,COAD,COAD,True,True,False,False,False
3304,LAML,PCPG,PCPG,False,False,False,False,False
3305,KIPAN,KIRC,KIPAN,False,True,True,False,True
3306,KIRC,KIRC,KIRC,True,True,False,False,False
3307,SARC,PRAD,PCPG,False,False,False,False,True
3308,KIRC,BRCA,BRCA,False,False,False,False,False
3309,BRCA,BRCA,SARC,True,False,False,True,True
3310,STES,SARC,GBMLGG,False,False,False,False,True
3311,TGCT,KIRC,SARC,False,False,False,False,True
3312,UCEC,KIRC,GBMLGG,False,False,False,False,True
3313,KIPAN,KIRC,KIRC,False,False,False,False,False
3314,BRCA,BRCA,BRCA,True,True,False,False,False
3315,SKCM,SKCM,SKCM,True,True,False,False,False
3316,TGCT,TGCT,SARC,True,False,False,True,True
3317,STES,OV,BRCA,False,False,False,False,True
3318,KIRC,KIRC,KIRC,True,True,False,False,False
3319,LAML,LAML,LAML,True,True,False,False,False
3320,BRCA,BRCA,BRCA,True,True,False,False,False
3321,LGG,LGG,LGG,True,True,False,False,False
3322,STES,COAD,COAD,False,False,False,False,False
3323,HNSC,LUAD,LUAD,False,False,False,False,False
3324,PCPG,THYM,THYM,False,False,False,False,False
3325,PCPG,OV,OV,False,False,False,False,False
3326,BRCA,BRCA,BRCA,True,True,False,False,False
3327,PAAD,BRCA,THYM,False,False,False,False,True
3328,BRCA,BRCA,BRCA,True,True,False,False,False
3329,GBMLGG,PRAD,PRAD,False,False,False,False,False
3330,KIPAN,UCEC,GBMLGG,False,False,False,False,True
3331,PRAD,PRAD,PRAD,True,True,False,False,False
3332,BRCA,BRCA,BRCA,True,True,False,False,False
3333,PRAD,LIHC,LIHC,False,False,False,False,False
3334,BRCA,BRCA,BRCA,True,True,False,False,False
3335,BRCA,UCEC,OV,False,False,False,False,True
3336,STES,STES,STES,True,True,False,False,False
3337,PRAD,LGG,LGG,False,False,False,False,False
3338,HNSC,BRCA,OV,False,False,False,False,True
3339,GBMLGG,LGG,LGG,False,False,False,False,False
3340,GBMLGG,PAAD,TGCT,False,False,False,False,True
3341,LUSC,LUSC,LUSC,True,True,False,False,False
3342,PRAD,PRAD,PRAD,True,True,False,False,False
3343,LGG,LGG,LGG,True,True,False,False,False
3344,PCPG,LAML,LAML,False,False,False,False,False
3345,KIRC,OV,OV,False,False,False,False,False
3346,HNSC,HNSC,HNSC,True,True,False,False,False
3347,BRCA,GBMLGG,GBMLGG,False,False,False,False,False
3348,COAD,PAAD,PAAD,False,False,False,False,False
3349,LAML,LAML,LAML,True,True,False,False,False
3350,LGG,SARC,SARC,False,False,False,False,False
3351,THCA,PRAD,PRAD,False,False,False,False,False
3352,LAML,PRAD,LAML,False,True,True,False,True
3353,UCEC,UCEC,UCEC,True,True,False,False,False
3354,PRAD,PCPG,PCPG,False,False,False,False,False
3355,ACC,ACC,ACC,True,True,False,False,False
3356,KIRC,PRAD,SARC,False,False,False,False,True
3357,GBMLGG,LGG,LGG,False,False,False,False,False
3358,SKCM,SKCM,SKCM,True,True,False,False,False
3359,LUSC,LUAD,LUAD,False,False,False,False,False
3360,LGG,LGG,LGG,True,True,False,False,False
3361,BRCA,BRCA,BRCA,True,True,False,False,False
3362,GBMLGG,GBMLGG,GBMLGG,True,True,False,False,False
3363,PAAD,BRCA,BRCA,False,False,False,False,False
3364,COAD,COAD,COAD,True,True,False,False,False
3365,KIPAN,LIHC,LIHC,False,False,False,False,False
3366,COAD,COAD,COAD,True,True,False,False,False
3367,LUAD,LUAD,LUAD,True,True,False,False,False
3368,HNSC,HNSC,STES,True,False,False,True,True
3369,PRAD,PCPG,PCPG,False,False,False,False,False
3370,LGG,LGG,LGG,True,True,False,False,False
3371,THCA,PCPG,PCPG,False,False,False,False,False
3372,SKCM,SKCM,SKCM,True,True,False,False,False
3373,BRCA,OV,OV,False,False,False,False,False
3374,STES,STES,STES,True,True,False,False,False
3375,HNSC,CESC,BRCA,False,False,False,False,True
3376,GBMLGG,LGG,GBMLGG,False,True,True,False,True
3377,PCPG,PCPG,PCPG,True,True,False,False,False
3378,LGG,LGG,LGG,True,True,False,False,False
3379,BRCA,BRCA,BRCA,True,True,False,False,False
3380,COAD,COAD,COAD,True,True,False,False,False
3381,KIRC,BRCA,BRCA,False,False,False,False,False
3382,STES,STES,STES,True,True,False,False,False
3383,THCA,PCPG,LAML,False,False,False,False,True
3384,DLBC,DLBC,DLBC,True,True,False,False,False
3385,LUAD,STES,STES,False,False,False,False,False
3386,THCA,THCA,THCA,True,True,False,False,False
3387,PRAD,BRCA,BRCA,False,False,False,False,False
3388,THCA,THCA,THCA,True,True,False,False,False
3389,GBMLGG,LGG,LGG,False,False,False,False,False
3390,LUSC,LUSC,LUSC,True,True,False,False,False
3391,KIPAN,KIPAN,KIPAN,True,True,False,False,False
3392,KIRC,KIRC,KIRC,True,True,False,False,False
3393,LAML,LAML,PRAD,True,False,False,True,True
3394,KIPAN,KIPAN,KIPAN,True,True,False,False,False
3395,GBMLGG,LGG,GBMLGG,False,True,True,False,True
3396,HNSC,SKCM,SKCM,False,False,False,False,False
3397,OV,STES,OV,False,True,True,False,True
3398,THCA,THCA,THCA,True,True,False,False,False
3399,THCA,THCA,THCA,True,True,False,False,False
3400,GBMLGG,KIPAN,KIPAN,False,False,False,False,False
3401,PAAD,PAAD,OV,True,False,False,True,True
3402,GBMLGG,SARC,LIHC,False,False,False,False,True
3403,THCA,THCA,THCA,True,True,False,False,False
3404,GBMLGG,LGG,LGG,False,False,False,False,False
3405,SKCM,SKCM,SKCM,True,True,False,False,False
3406,LGG,GBMLGG,GBMLGG,False,False,False,False,False
3407,BLCA,CESC,CESC,False,False,False,False,False
3408,KIPAN,KIRC,KIPAN,False,True,True,False,True
3409,CESC,BRCA,BRCA,False,False,False,False,False
3410,LIHC,KIPAN,KIPAN,False,False,False,False,False
3411,GBMLGG,PCPG,PCPG,False,False,False,False,False
3412,KIRC,KIRC,KIRC,True,True,False,False,False
3413,OV,OV,OV,True,True,False,False,False
3414,BRCA,SARC,SARC,False,False,False,False,False
3415,SKCM,SKCM,SKCM,True,True,False,False,False
3416,PRAD,PRAD,PRAD,True,True,False,False,False
3417,SARC,BRCA,OV,False,False,False,False,True
3418,OV,OV,OV,True,True,False,False,False
3419,KIPAN,KIPAN,KIPAN,True,True,False,False,False
3420,OV,LUSC,LUSC,False,False,False,False,False
3421,KIRC,KIRC,KIRC,True,True,False,False,False
3422,SARC,OV,OV,False,False,False,False,False
3423,SKCM,SKCM,SKCM,True,True,False,False,False
3424,THCA,BRCA,KIPAN,False,False,False,False,True
3425,PAAD,PAAD,PAAD,True,True,False,False,False
3426,SKCM,SKCM,SKCM,True,True,False,False,False
3427,LUAD,LUAD,LUAD,True,True,False,False,False
3428,HNSC,HNSC,HNSC,True,True,False,False,False
3429,BRCA,THYM,THYM,False,False,False,False,False
3430,OV,BRCA,BRCA,False,False,False,False,False
3431,LUAD,LUSC,LUSC,False,False,False,False,False
3432,STES,STES,STES,True,True,False,False,False
3433,PAAD,OV,OV,False,False,False,False,False
3434,THCA,THCA,THCA,True,True,False,False,False
3435,OV,OV,OV,True,True,False,False,False
3436,DLBC,STES,STES,False,False,False,False,False
3437,COAD,STES,STES,False,False,False,False,False
3438,GBMLGG,LGG,LGG,False,False,False,False,False
3439,PAAD,PAAD,PAAD,True,True,False,False,False
3440,SKCM,SKCM,SKCM,True,True,False,False,False
3441,LAML,LAML,LAML,True,True,False,False,False
3442,LUSC,LUSC,LUSC,True,True,False,False,False
3443,PRAD,PRAD,PRAD,True,True,False,False,False
3444,HNSC,HNSC,HNSC,True,True,False,False,False
3445,PCPG,THCA,THCA,False,False,False,False,False
3446,BRCA,BRCA,BRCA,True,True,False,False,False
3447,OV,OV,OV,True,True,False,False,False
3448,CESC,THYM,LAML,False,False,False,False,True
3449,KIPAN,PRAD,PRAD,False,False,False,False,False
3450,BRCA,BRCA,PRAD,True,False,False,True,True
3451,TGCT,TGCT,TGCT,True,True,False,False,False
3452,SKCM,SKCM,SKCM,True,True,False,False,False
3453,STES,STES,STES,True,True,False,False,False
3454,KIPAN,KIPAN,KIPAN,True,True,False,False,False
3455,BLCA,BLCA,BLCA,True,True,False,False,False
3456,BRCA,BRCA,BRCA,True,True,False,False,False
3457,CESC,BRCA,SARC,False,False,False,False,True
3458,UCEC,UCEC,UCEC,True,True,False,False,False
3459,SARC,GBMLGG,GBMLGG,False,False,False,False,False
3460,KIPAN,KIRC,TGCT,False,False,False,False,True
3461,PRAD,KIPAN,KIPAN,False,False,False,False,False
3462,THCA,PCPG,PCPG,False,False,False,False,False
3463,KIRC,THYM,GBMLGG,False,False,False,False,True
3464,PRAD,SARC,PRAD,False,True,True,False,True
3465,KIRC,KIRC,KIRC,True,True,False,False,False
3466,LAML,LAML,LAML,True,True,False,False,False
3467,LIHC,LUSC,UCEC,False,False,False,False,True
3468,KIPAN,KIPAN,KIPAN,True,True,False,False,False
3469,THYM,THYM,THYM,True,True,False,False,False
3470,HNSC,BRCA,BRCA,False,False,False,False,False
3471,LUSC,LUSC,LUSC,True,True,False,False,False
3472,LIHC,OV,OV,False,False,False,False,False
3473,LAML,PCPG,PCPG,False,False,False,False,False
3474,THCA,THCA,THCA,True,True,False,False,False
3475,PRAD,THYM,THYM,False,False,False,False,False
3476,THCA,THYM,THYM,False,False,False,False,False
3477,CESC,CESC,HNSC,True,False,False,True,True
3478,STES,STES,STES,True,True,False,False,False
3479,LUSC,LUSC,HNSC,True,False,False,True,True
3480,TGCT,TGCT,TGCT,True,True,False,False,False
3481,PAAD,PAAD,PAAD,True,True,False,False,False
3482,THYM,BRCA,BRCA,False,False,False,False,False
3483,LUSC,LUSC,LUSC,True,True,False,False,False
3484,OV,PCPG,PCPG,False,False,False,False,False
3485,SARC,OV,OV,False,False,False,False,False
3486,OV,BRCA,PRAD,False,False,False,False,True
3487,TGCT,CESC,CESC,False,False,False,False,False
3488,LAML,LAML,LAML,True,True,False,False,False
3489,BRCA,GBMLGG,SARC,False,False,False,False,True
3490,KIPAN,KIPAN,PRAD,True,False,False,True,True
3491,SARC,SARC,TGCT,True,False,False,True,True
3492,PAAD,BRCA,BRCA,False,False,False,False,False
3493,KIRC,BRCA,LIHC,False,False,False,False,True
3494,KIRC,KIRC,KIRC,True,True,False,False,False
3495,SARC,GBMLGG,GBMLGG,False,False,False,False,False
3496,SARC,PRAD,SARC,False,True,True,False,True
3497,DLBC,DLBC,DLBC,True,True,False,False,False
3498,LGG,LGG,LGG,True,True,False,False,False
3499,BRCA,BRCA,BRCA,True,True,False,False,False
3500,SKCM,SKCM,SKCM,True,True,False,False,False
3501,PAAD,COAD,GBMLGG,False,False,False,False,True
3502,KIRC,KIPAN,KIPAN,False,False,False,False,False
3503,BRCA,PRAD,LAML,False,False,False,False,True
3504,SARC,OV,OV,False,False,False,False,False
3505,LUAD,LUSC,LUAD,False,True,True,False,True
3506,BRCA,UCEC,BRCA,False,True,True,False,True
3507,GBMLGG,LGG,LGG,False,False,False,False,False
3508,KIPAN,KIPAN,KIPAN,True,True,False,False,False
3509,COAD,SARC,PRAD,False,False,False,False,True
3510,TGCT,PAAD,TGCT,False,True,True,False,True
3511,BRCA,OV,BRCA,False,True,True,False,True
3512,GBMLGG,LGG,LGG,False,False,False,False,False
3513,PRAD,THYM,THYM,False,False,False,False,False
3514,LUAD,LIHC,LIHC,False,False,False,False,False
3515,BRCA,SARC,SARC,False,False,False,False,False
3516,PRAD,OV,OV,False,False,False,False,False
3517,SKCM,SKCM,SKCM,True,True,False,False,False
3518,PCPG,SARC,SARC,False,False,False,False,False
3519,THCA,THYM,THYM,False,False,False,False,False
3520,KIPAN,KIPAN,KIPAN,True,True,False,False,False
3521,SKCM,SKCM,SKCM,True,True,False,False,False
3522,LGG,LGG,LGG,True,True,False,False,False
3523,UCEC,KIRC,KIRC,False,False,False,False,False
3524,GBMLGG,GBMLGG,GBMLGG,True,True,False,False,False
3525,BRCA,BRCA,BRCA,True,True,False,False,False
3526,UCEC,UCEC,OV,True,False,False,True,True
3527,STES,STES,STES,True,True,False,False,False
3528,STES,STES,STES,True,True,False,False,False
3529,LIHC,KIPAN,SARC,False,False,False,False,True
3530,KIRC,KIRC,KIRC,True,True,False,False,False
3531,BRCA,CESC,CESC,False,False,False,False,False
3532,STES,LIHC,LIHC,False,False,False,False,False
3533,CESC,CESC,BLCA,True,False,False,True,True
3534,COAD,COAD,COAD,True,True,False,False,False
3535,LGG,LGG,LGG,True,True,False,False,False
3536,LAML,LAML,LAML,True,True,False,False,False
3537,SKCM,KIRC,TGCT,False,False,False,False,True
3538,GBMLGG,GBMLGG,GBMLGG,True,True,False,False,False
3539,LUAD,STES,STES,False,False,False,False,False
3540,GBMLGG,GBMLGG,GBMLGG,True,True,False,False,False
3541,BRCA,BRCA,BRCA,True,True,False,False,False
3542,HNSC,GBMLGG,SARC,False,False,False,False,True
3543,SKCM,SKCM,SKCM,True,True,False,False,False
3544,PCPG,PCPG,PCPG,True,True,False,False,False
3545,BRCA,BRCA,BRCA,True,True,False,False,False
3546,BRCA,LUAD,LUSC,False,False,False,False,True
3547,THCA,PAAD,PAAD,False,False,False,False,False
3548,HNSC,HNSC,HNSC,True,True,False,False,False
3549,LGG,PAAD,PAAD,False,False,False,False,False
3550,LGG,LGG,LGG,True,True,False,False,False
3551,LUAD,LIHC,LIHC,False,False,False,False,False
3552,LUSC,LUSC,OV,True,False,False,True,True
3553,LUSC,HNSC,HNSC,False,False,False,False,False
3554,HNSC,HNSC,STES,True,False,False,True,True
3555,THCA,OV,OV,False,False,False,False,False
3556,BRCA,THCA,THCA,False,False,False,False,False
3557,COAD,COAD,STES,True,False,False,True,True
3558,LAML,GBMLGG,GBMLGG,False,False,False,False,False
3559,GBMLGG,GBMLGG,GBMLGG,True,True,False,False,False
3560,PRAD,PRAD,PRAD,True,True,False,False,False
3561,BRCA,BRCA,BRCA,True,True,False,False,False
3562,PRAD,LAML,LAML,False,False,False,False,False
3563,HNSC,HNSC,BRCA,True,False,False,True,True
3564,GBMLGG,KIPAN,GBMLGG,False,True,True,False,True
3565,LUAD,LIHC,LIHC,False,False,False,False,False
3566,CESC,BRCA,CESC,False,True,True,False,True
3567,COAD,COAD,STES,True,False,False,True,True
3568,SARC,SARC,BRCA,True,False,False,True,True
3569,BLCA,CESC,BRCA,False,False,False,False,True
3570,KIPAN,KIPAN,PCPG,True,False,False,True,True
3571,LAML,PCPG,PCPG,False,False,False,False,False
3572,UCEC,HNSC,HNSC,False,False,False,False,False
3573,PRAD,SARC,BRCA,False,False,False,False,True
3574,LAML,LAML,LAML,True,True,False,False,False
3575,SARC,BRCA,KIPAN,False,False,False,False,True
3576,KIPAN,KIPAN,KIPAN,True,True,False,False,False
3577,LIHC,LIHC,LIHC,True,True,False,False,False
3578,KIRC,KIRC,KIRC,True,True,False,False,False
3579,GBMLGG,GBMLGG,GBMLGG,True,True,False,False,False
3580,COAD,COAD,COAD,True,True,False,False,False
3581,LUSC,HNSC,HNSC,False,False,False,False,False
3582,LUAD,BRCA,GBMLGG,False,False,False,False,True
3583,KIRC,THYM,THYM,False,False,False,False,False
3584,PRAD,PRAD,PRAD,True,True,False,False,False
3585,LUSC,LUSC,LUSC,True,True,False,False,False
3586,THCA,THCA,THCA,True,True,False,False,False
3587,KIRC,KIRC,KIRC,True,True,False,False,False
3588,STES,STES,STES,True,True,False,False,False
3589,ACC,ACC,ACC,True,True,False,False,False
3590,BRCA,BRCA,PRAD,True,False,False,True,True
3591,LIHC,LIHC,LIHC,True,True,False,False,False
3592,BRCA,PRAD,PRAD,False,False,False,False,False
3593,BRCA,OV,OV,False,False,False,False,False
3594,GBMLGG,GBMLGG,LGG,True,False,False,True,True
3595,THCA,BRCA,BRCA,False,False,False,False,False
3596,KIRC,KIRC,KIRC,True,True,False,False,False
3597,THYM,THYM,THYM,True,True,False,False,False
3598,LAML,BRCA,SARC,False,False,False,False,True
3599,BRCA,CESC,HNSC,False,False,False,False,True
3600,BRCA,BRCA,BRCA,True,True,False,False,False
3601,LGG,GBMLGG,GBMLGG,False,False,False,False,False
3602,KIRC,SARC,SARC,False,False,False,False,False
3603,PCPG,PRAD,PCPG,False,True,True,False,True
3604,HNSC,HNSC,HNSC,True,True,False,False,False
3605,GBMLGG,GBMLGG,GBMLGG,True,True,False,False,False
3606,COAD,COAD,COAD,True,True,False,False,False
3607,BRCA,PCPG,THYM,False,False,False,False,True
3608,TGCT,CESC,SARC,False,False,False,False,True
3609,KIRC,KIRC,KIRC,True,True,False,False,False
3610,SARC,BRCA,SARC,False,True,True,False,True
3611,CESC,CESC,CESC,True,True,False,False,False
3612,OV,BRCA,KIRC,False,False,False,False,True
3613,GBMLGG,KIPAN,GBMLGG,False,True,True,False,True
3614,KIPAN,KIPAN,KIPAN,True,True,False,False,False
3615,THCA,THCA,THCA,True,True,False,False,False
3616,LIHC,BRCA,SKCM,False,False,False,False,True
3617,OV,OV,OV,True,True,False,False,False
3618,PCPG,PCPG,LAML,True,False,False,True,True
3619,LAML,BRCA,BRCA,False,False,False,False,False
3620,HNSC,OV,OV,False,False,False,False,False
3621,ACC,ACC,ACC,True,True,False,False,False
3622,LUAD,LUAD,LUAD,True,True,False,False,False
3623,LIHC,STES,HNSC,False,False,False,False,True
3624,SKCM,SKCM,SKCM,True,True,False,False,False
3625,UCEC,STES,STES,False,False,False,False,False
3626,LUAD,BRCA,BRCA,False,False,False,False,False
3627,STES,STES,STES,True,True,False,False,False
3628,TGCT,KIPAN,KIPAN,False,False,False,False,False
3629,HNSC,BRCA,LUAD,False,False,False,False,True
3630,GBMLGG,GBMLGG,GBMLGG,True,True,False,False,False
3631,BRCA,BRCA,BRCA,True,True,False,False,False
3632,SARC,KIRC,KIRC,False,False,False,False,False
3633,THCA,THCA,THCA,True,True,False,False,False
3634,THCA,THCA,THCA,True,True,False,False,False
3635,THCA,THCA,THCA,True,True,False,False,False
3636,BRCA,OV,OV,False,False,False,False,False
3637,GBMLGG,GBMLGG,GBMLGG,True,True,False,False,False
3638,KIRC,KIRC,KIRC,True,True,False,False,False
3639,LGG,LGG,LGG,True,True,False,False,False
3640,GBMLGG,LAML,LAML,False,False,False,False,False
3641,BLCA,BLCA,BLCA,True,True,False,False,False
3642,STES,HNSC,HNSC,False,False,False,False,False
3643,BLCA,HNSC,HNSC,False,False,False,False,False
3644,PAAD,PRAD,PRAD,False,False,False,False,False
3645,TGCT,TGCT,TGCT,True,True,False,False,False
3646,STES,STES,STES,True,True,False,False,False
3647,LAML,LAML,LAML,True,True,False,False,False
3648,PCPG,PCPG,PCPG,True,True,False,False,False
3649,BLCA,BLCA,BLCA,True,True,False,False,False
3650,PCPG,PCPG,PCPG,True,True,False,False,False
3651,PCPG,PCPG,PCPG,True,True,False,False,False
3652,OV,OV,OV,True,True,False,False,False
3653,BLCA,LIHC,LIHC,False,False,False,False,False
3654,BRCA,BRCA,BRCA,True,True,False,False,False
3655,BRCA,BRCA,BRCA,True,True,False,False,False
3656,STES,STES,STES,True,True,False,False,False
3657,OV,KIPAN,BRCA,False,False,False,False,True
3658,GBMLGG,THCA,THCA,False,False,False,False,False
3659,OV,OV,OV,True,True,False,False,False
3660,HNSC,BRCA,BRCA,False,False,False,False,False
3661,ACC,ACC,ACC,True,True,False,False,False
3662,OV,OV,OV,True,True,False,False,False
3663,THYM,THYM,THYM,True,True,False,False,False
3664,HNSC,LIHC,GBMLGG,False,False,False,False,True
3665,BRCA,BRCA,BRCA,True,True,False,False,False
3666,LUAD,LUAD,LUAD,True,True,False,False,False
3667,KIRC,KIRC,KIRC,True,True,False,False,False
3668,THCA,THYM,THYM,False,False,False,False,False
3669,KIPAN,KIPAN,KIPAN,True,True,False,False,False
3670,SKCM,COAD,COAD,False,False,False,False,False
3671,STES,STES,HNSC,True,False,False,True,True
3672,BRCA,BRCA,BRCA,True,True,False,False,False
3673,BRCA,BRCA,KIPAN,True,False,False,True,True
3674,BRCA,BRCA,BRCA,True,True,False,False,False
3675,UCEC,UCEC,UCEC,True,True,False,False,False
3676,SKCM,SKCM,SKCM,True,True,False,False,False
